timestamp_utc,forecast_mw
2026-05-30T02:00:00Z,40955.24
2026-05-30T03:00:00Z,44156.44
2026-05-30T04:00:00Z,45741.16
2026-05-30T05:00:00Z,49845.57
2026-05-30T06:00:00Z,52674.33
2026-05-30T07:00:00Z,55797.77
2026-05-30T08:00:00Z,57117.88
2026-05-30T09:00:00Z,59037.45
2026-05-30T10:00:00Z,58884.3
2026-05-30T11:00:00Z,59104.28
2026-05-30T12:00:00Z,58723.31
2026-05-30T13:00:00Z,56420.09
2026-05-30T14:00:00Z,53568.27
2026-05-30T15:00:00Z,50792.66
2026-05-30T16:00:00Z,46780.44
2026-05-30T17:00:00Z,43431.79
2026-05-30T18:00:00Z,40492.44
2026-05-30T19:00:00Z,38632.17
2026-05-30T20:00:00Z,37491.74
2026-05-30T21:00:00Z,34971.26
2026-05-30T22:00:00Z,35281.2
2026-05-30T23:00:00Z,34660.57
2026-05-31T00:00:00Z,35877.89
2026-05-31T01:00:00Z,39029.29
2026-05-31T02:00:00Z,40587.96
2026-05-31T03:00:00Z,43464.92
2026-05-31T04:00:00Z,48185.27
2026-05-31T05:00:00Z,50147.19
2026-05-31T06:00:00Z,52973.31
2026-05-31T07:00:00Z,55347.52
2026-05-31T08:00:00Z,57641.51
2026-05-31T09:00:00Z,58166.41
2026-05-31T10:00:00Z,59034.39
2026-05-31T11:00:00Z,59243.13
2026-05-31T12:00:00Z,57199.92
2026-05-31T13:00:00Z,54057.98
2026-05-31T14:00:00Z,52607.05
2026-05-31T15:00:00Z,50566.68
2026-05-31T16:00:00Z,47672.54
2026-05-31T17:00:00Z,44112.32
2026-05-31T18:00:00Z,41856.45
2026-05-31T19:00:00Z,37890.95
2026-05-31T20:00:00Z,37375.01
2026-05-31T21:00:00Z,35534.75
2026-05-31T22:00:00Z,35405.58
2026-05-31T23:00:00Z,33692.64
2026-06-01T00:00:00Z,42143.19
2026-06-01T01:00:00Z,43654.49
2026-06-01T02:00:00Z,47144.99
2026-06-01T03:00:00Z,49007.09
2026-06-01T04:00:00Z,51416.02
2026-06-01T05:00:00Z,54623.88
2026-06-01T06:00:00Z,58243.37
2026-06-01T07:00:00Z,60669.96
2026-06-01T08:00:00Z,62011.82
2026-06-01T09:00:00Z,62950.3
2026-06-01T10:00:00Z,64909.61
2026-06-01T11:00:00Z,63447.91
2026-06-01T12:00:00Z,62351.19
2026-06-01T13:00:00Z,60165.27
2026-06-01T14:00:00Z,58839.02
2026-06-01T15:00:00Z,55775.1
2026-06-01T16:00:00Z,51387.01
2026-06-01T17:00:00Z,48848.22
2026-06-01T18:00:00Z,45446.73
2026-06-01T19:00:00Z,44627.33
2026-06-01T20:00:00Z,41873.66
2026-06-01T21:00:00Z,40240.76
2026-06-01T22:00:00Z,39797.5
2026-06-01T23:00:00Z,40735.39
2026-06-02T00:00:00Z,41460.08
2026-06-02T01:00:00Z,44440.31
2026-06-02T02:00:00Z,45444.28
2026-06-02T03:00:00Z,48153.38
2026-06-02T04:00:00Z,52846.29
2026-06-02T05:00:00Z,54850.41
2026-06-02T06:00:00Z,58851.92
2026-06-02T07:00:00Z,61013.2
2026-06-02T08:00:00Z,61577.45
2026-06-02T09:00:00Z,63225.41
2026-06-02T10:00:00Z,64029.59
2026-06-02T11:00:00Z,63458.84
2026-06-02T12:00:00Z,62574.03
2026-06-02T13:00:00Z,60117.78
2026-06-02T14:00:00Z,57949.04
2026-06-02T15:00:00Z,55706.72
2026-06-02T16:00:00Z,52799.75
2026-06-02T17:00:00Z,48420.14
2026-06-02T18:00:00Z,45860.82
2026-06-02T19:00:00Z,43438.65
2026-06-02T20:00:00Z,40797.78
2026-06-02T21:00:00Z,40971.69
2026-06-02T22:00:00Z,40338.82
2026-06-02T23:00:00Z,40721.72
2026-06-03T00:00:00Z,41541.53
2026-06-03T01:00:00Z,44036.92
2026-06-03T02:00:00Z,46578.05
2026-06-03T03:00:00Z,49590.19
2026-06-03T04:00:00Z,51897.95
2026-06-03T05:00:00Z,55315.45
2026-06-03T06:00:00Z,57766.73
2026-06-03T07:00:00Z,60291.52
2026-06-03T08:00:00Z,62981.19
2026-06-03T09:00:00Z,63623.35
2026-06-03T10:00:00Z,63907.78
2026-06-03T11:00:00Z,63953.04
2026-06-03T12:00:00Z,62791.61
2026-06-03T13:00:00Z,60032.71
2026-06-03T14:00:00Z,57611.38
2026-06-03T15:00:00Z,55533.21
2026-06-03T16:00:00Z,52315.64
2026-06-03T17:00:00Z,48768.42
2026-06-03T18:00:00Z,46717.51
2026-06-03T19:00:00Z,43455.25
2026-06-03T20:00:00Z,40448.88
2026-06-03T21:00:00Z,39931.35
2026-06-03T22:00:00Z,39115.15
2026-06-03T23:00:00Z,41096.26
2026-06-04T00:00:00Z,41910.82
2026-06-04T01:00:00Z,43585.94
2026-06-04T02:00:00Z,44609.45
2026-06-04T03:00:00Z,48007.82
2026-06-04T04:00:00Z,51909.55
2026-06-04T05:00:00Z,54037.7
2026-06-04T06:00:00Z,58565.08
2026-06-04T07:00:00Z,60423.51
2026-06-04T08:00:00Z,62306.44
2026-06-04T09:00:00Z,63553.06
2026-06-04T10:00:00Z,63429.91
2026-06-04T11:00:00Z,62965.22
2026-06-04T12:00:00Z,61253.11
2026-06-04T13:00:00Z,60499.37
2026-06-04T14:00:00Z,58243.76
2026-06-04T15:00:00Z,54963.27
2026-06-04T16:00:00Z,51830.48
2026-06-04T17:00:00Z,48330.12
2026-06-04T18:00:00Z,46150.41
2026-06-04T19:00:00Z,42043.87
2026-06-04T20:00:00Z,40945.03
2026-06-04T21:00:00Z,40013.84
2026-06-04T22:00:00Z,39694.91
2026-06-04T23:00:00Z,40539.64
2026-06-05T00:00:00Z,41492.25
2026-06-05T01:00:00Z,43608.0
2026-06-05T02:00:00Z,46747.46
2026-06-05T03:00:00Z,49717.43
2026-06-05T04:00:00Z,52388.56
2026-06-05T05:00:00Z,55854.99
2026-06-05T06:00:00Z,59037.79
2026-06-05T07:00:00Z,60707.53
2026-06-05T08:00:00Z,61553.32
2026-06-05T09:00:00Z,64194.28
2026-06-05T10:00:00Z,63403.05
2026-06-05T11:00:00Z,64708.22
2026-06-05T12:00:00Z,63427.33
2026-06-05T13:00:00Z,60174.35
2026-06-05T14:00:00Z,57340.13
2026-06-05T15:00:00Z,54692.63
2026-06-05T16:00:00Z,51960.95
2026-06-05T17:00:00Z,49662.93
2026-06-05T18:00:00Z,45258.74
2026-06-05T19:00:00Z,44043.86
2026-06-05T20:00:00Z,40365.9
2026-06-05T21:00:00Z,41137.11
2026-06-05T22:00:00Z,39962.82
2026-06-05T23:00:00Z,40528.74
2026-06-06T00:00:00Z,36544.02
2026-06-06T01:00:00Z,39076.16
2026-06-06T02:00:00Z,41222.79
2026-06-06T03:00:00Z,44906.93
2026-06-06T04:00:00Z,45934.25
2026-06-06T05:00:00Z,49562.79
2026-06-06T06:00:00Z,52192.38
2026-06-06T07:00:00Z,55915.95
2026-06-06T08:00:00Z,56379.76
2026-06-06T09:00:00Z,60049.72
2026-06-06T10:00:00Z,59055.09
2026-06-06T11:00:00Z,59324.25
2026-06-06T12:00:00Z,56812.51
2026-06-06T13:00:00Z,55603.08
2026-06-06T14:00:00Z,53374.55
2026-06-06T15:00:00Z,49682.03
2026-06-06T16:00:00Z,46863.34
2026-06-06T17:00:00Z,44828.6
2026-06-06T18:00:00Z,41759.84
2026-06-06T19:00:00Z,38862.1
2026-06-06T20:00:00Z,37790.51
2026-06-06T21:00:00Z,34241.41
2026-06-06T22:00:00Z,35174.74
2026-06-06T23:00:00Z,35180.07
2026-06-07T00:00:00Z,37461.94
2026-06-07T01:00:00Z,39180.64
2026-06-07T02:00:00Z,41701.66
2026-06-07T03:00:00Z,43536.04
2026-06-07T04:00:00Z,47336.94
2026-06-07T05:00:00Z,50753.98
2026-06-07T06:00:00Z,53778.39
2026-06-07T07:00:00Z,54929.44
2026-06-07T08:00:00Z,56982.36
2026-06-07T09:00:00Z,58738.23
2026-06-07T10:00:00Z,59836.92
2026-06-07T11:00:00Z,58963.28
2026-06-07T12:00:00Z,58217.79
2026-06-07T13:00:00Z,54313.8
2026-06-07T14:00:00Z,52837.02
2026-06-07T15:00:00Z,50405.13
2026-06-07T16:00:00Z,47161.75
2026-06-07T17:00:00Z,42759.38
2026-06-07T18:00:00Z,41660.53
2026-06-07T19:00:00Z,38721.92
2026-06-07T20:00:00Z,36327.79
2026-06-07T21:00:00Z,36127.54
2026-06-07T22:00:00Z,33962.44
2026-06-07T23:00:00Z,35102.1
2026-06-08T00:00:00Z,42138.12
2026-06-08T01:00:00Z,43740.31
2026-06-08T02:00:00Z,45865.19
2026-06-08T03:00:00Z,48801.91
2026-06-08T04:00:00Z,51859.87
2026-06-08T05:00:00Z,55626.17
2026-06-08T06:00:00Z,57817.42
2026-06-08T07:00:00Z,60892.04
2026-06-08T08:00:00Z,61140.06
2026-06-08T09:00:00Z,64328.76
2026-06-08T10:00:00Z,65464.93
2026-06-08T11:00:00Z,63890.9
2026-06-08T12:00:00Z,62340.39
2026-06-08T13:00:00Z,60164.24
2026-06-08T14:00:00Z,58419.86
2026-06-08T15:00:00Z,54715.72
2026-06-08T16:00:00Z,51508.76
2026-06-08T17:00:00Z,47616.83
2026-06-08T18:00:00Z,46145.56
2026-06-08T19:00:00Z,43340.22
2026-06-08T20:00:00Z,41466.11
2026-06-08T21:00:00Z,40407.5
2026-06-08T22:00:00Z,39575.13
2026-06-08T23:00:00Z,40521.3
2026-06-09T00:00:00Z,40959.74
2026-06-09T01:00:00Z,43445.48
2026-06-09T02:00:00Z,45831.15
2026-06-09T03:00:00Z,47869.19
2026-06-09T04:00:00Z,51272.82
2026-06-09T05:00:00Z,54750.33
2026-06-09T06:00:00Z,57662.55
2026-06-09T07:00:00Z,60640.8
2026-06-09T08:00:00Z,62149.31
2026-06-09T09:00:00Z,63560.41
2026-06-09T10:00:00Z,63754.71
2026-06-09T11:00:00Z,62037.03
2026-06-09T12:00:00Z,62318.27
2026-06-09T13:00:00Z,59979.98
2026-06-09T14:00:00Z,57904.09
2026-06-09T15:00:00Z,54646.18
2026-06-09T16:00:00Z,52393.41
2026-06-09T17:00:00Z,48866.62
2026-06-09T18:00:00Z,46424.96
2026-06-09T19:00:00Z,43983.55
2026-06-09T20:00:00Z,41267.71
2026-06-09T21:00:00Z,40898.05
2026-06-09T22:00:00Z,40137.24
2026-06-09T23:00:00Z,39774.12
2026-06-10T00:00:00Z,41538.11
2026-06-10T01:00:00Z,43571.16
2026-06-10T02:00:00Z,46761.95
2026-06-10T03:00:00Z,48685.03
2026-06-10T04:00:00Z,52942.52
2026-06-10T05:00:00Z,55567.76
2026-06-10T06:00:00Z,56731.45
2026-06-10T07:00:00Z,59863.94
2026-06-10T08:00:00Z,62744.23
2026-06-10T09:00:00Z,62717.91
2026-06-10T10:00:00Z,64285.71
2026-06-10T11:00:00Z,64420.68
2026-06-10T12:00:00Z,62231.41
2026-06-10T13:00:00Z,61329.9
2026-06-10T14:00:00Z,58794.36
2026-06-10T15:00:00Z,55072.02
2026-06-10T16:00:00Z,51979.98
2026-06-10T17:00:00Z,49002.91
2026-06-10T18:00:00Z,46266.94
2026-06-10T19:00:00Z,42580.24
2026-06-10T20:00:00Z,41520.75
2026-06-10T21:00:00Z,39404.94
2026-06-10T22:00:00Z,39792.92
2026-06-10T23:00:00Z,40277.25
2026-06-11T00:00:00Z,40517.24
2026-06-11T01:00:00Z,42756.6
2026-06-11T02:00:00Z,45761.15
2026-06-11T03:00:00Z,50190.38
2026-06-11T04:00:00Z,51167.96
2026-06-11T05:00:00Z,55180.56
2026-06-11T06:00:00Z,57463.87
2026-06-11T07:00:00Z,60260.26
2026-06-11T08:00:00Z,62983.41
2026-06-11T09:00:00Z,63777.39
2026-06-11T10:00:00Z,64255.47
2026-06-11T11:00:00Z,63884.37
2026-06-11T12:00:00Z,62737.6
2026-06-11T13:00:00Z,59188.34
2026-06-11T14:00:00Z,58231.63
2026-06-11T15:00:00Z,55054.78
2026-06-11T16:00:00Z,52238.47
2026-06-11T17:00:00Z,49396.0
2026-06-11T18:00:00Z,46249.4
2026-06-11T19:00:00Z,43928.96
2026-06-11T20:00:00Z,40904.82
2026-06-11T21:00:00Z,40677.57
2026-06-11T22:00:00Z,39934.44
2026-06-11T23:00:00Z,40356.99
2026-06-12T00:00:00Z,42387.78
2026-06-12T01:00:00Z,43221.52
2026-06-12T02:00:00Z,45600.04
2026-06-12T03:00:00Z,48106.03
2026-06-12T04:00:00Z,51822.64
2026-06-12T05:00:00Z,55748.24
2026-06-12T06:00:00Z,56999.33
2026-06-12T07:00:00Z,60636.01
2026-06-12T08:00:00Z,60872.65
2026-06-12T09:00:00Z,63176.95
2026-06-12T10:00:00Z,64262.5
2026-06-12T11:00:00Z,63267.97
2026-06-12T12:00:00Z,61671.08
2026-06-12T13:00:00Z,60264.34
2026-06-12T14:00:00Z,58593.47
2026-06-12T15:00:00Z,56000.99
2026-06-12T16:00:00Z,52907.33
2026-06-12T17:00:00Z,49303.54
2026-06-12T18:00:00Z,46216.35
2026-06-12T19:00:00Z,44106.22
2026-06-12T20:00:00Z,40913.87
2026-06-12T21:00:00Z,39827.37
2026-06-12T22:00:00Z,40774.93
2026-06-12T23:00:00Z,40922.65
2026-06-13T00:00:00Z,37132.74
2026-06-13T01:00:00Z,38647.81
2026-06-13T02:00:00Z,40505.0
2026-06-13T03:00:00Z,43246.11
2026-06-13T04:00:00Z,47562.83
2026-06-13T05:00:00Z,50755.52
2026-06-13T06:00:00Z,52327.72
2026-06-13T07:00:00Z,55041.57
2026-06-13T08:00:00Z,57330.57
2026-06-13T09:00:00Z,59115.89
2026-06-13T10:00:00Z,58795.68
2026-06-13T11:00:00Z,58079.77
2026-06-13T12:00:00Z,57985.36
2026-06-13T13:00:00Z,55843.65
2026-06-13T14:00:00Z,52583.45
2026-06-13T15:00:00Z,49710.22
2026-06-13T16:00:00Z,47665.99
2026-06-13T17:00:00Z,43125.65
2026-06-13T18:00:00Z,40824.27
2026-06-13T19:00:00Z,38784.3
2026-06-13T20:00:00Z,36706.33
2026-06-13T21:00:00Z,35966.54
2026-06-13T22:00:00Z,33973.39
2026-06-13T23:00:00Z,35419.46
2026-06-14T00:00:00Z,36788.39
2026-06-14T01:00:00Z,38714.88
2026-06-14T02:00:00Z,41346.15
2026-06-14T03:00:00Z,43194.05
2026-06-14T04:00:00Z,47867.09
2026-06-14T05:00:00Z,50378.25
2026-06-14T06:00:00Z,53336.38
2026-06-14T07:00:00Z,55139.16
2026-06-14T08:00:00Z,57500.75
2026-06-14T09:00:00Z,59389.39
2026-06-14T10:00:00Z,58990.89
2026-06-14T11:00:00Z,58708.32
2026-06-14T12:00:00Z,57582.33
2026-06-14T13:00:00Z,54505.45
2026-06-14T14:00:00Z,52896.46
2026-06-14T15:00:00Z,50521.64
2026-06-14T16:00:00Z,46706.87
2026-06-14T17:00:00Z,43868.87
2026-06-14T18:00:00Z,40980.35
2026-06-14T19:00:00Z,37566.75
2026-06-14T20:00:00Z,37090.28
2026-06-14T21:00:00Z,34596.46
2026-06-14T22:00:00Z,35253.6
2026-06-14T23:00:00Z,35328.73
2026-06-15T00:00:00Z,41403.02
2026-06-15T01:00:00Z,43554.79
2026-06-15T02:00:00Z,46452.21
2026-06-15T03:00:00Z,49382.25
2026-06-15T04:00:00Z,51741.8
2026-06-15T05:00:00Z,55007.15
2026-06-15T06:00:00Z,57484.34
2026-06-15T07:00:00Z,59608.38
2026-06-15T08:00:00Z,62962.87
2026-06-15T09:00:00Z,62932.76
2026-06-15T10:00:00Z,63558.82
2026-06-15T11:00:00Z,63818.75
2026-06-15T12:00:00Z,61583.69
2026-06-15T13:00:00Z,60773.34
2026-06-15T14:00:00Z,57493.75
2026-06-15T15:00:00Z,54423.97
2026-06-15T16:00:00Z,51651.6
2026-06-15T17:00:00Z,48383.54
2026-06-15T18:00:00Z,46141.63
2026-06-15T19:00:00Z,44365.6
2026-06-15T20:00:00Z,42012.13
2026-06-15T21:00:00Z,40687.85
2026-06-15T22:00:00Z,39630.81
2026-06-15T23:00:00Z,40264.21
